SYNIS_ID,MAELIADGERD,TEGUND,NR,RADNR,LENGD,KYN,KYNTHROSKI,FJOLDI,OSLAEGT,SLAEGT,LIFUR,MAGI,KYNFAERI,HEILDARTHYNGD,RANFISKURTEG,KVARNANR,MAGAASTAND,ALDUR,FAERSLUNUMER
891,3,1,1,1,46,2,2,1,1105,850,36,18,162,,,,5,,89103001001
891,20,311,2,30,,,,1,,,,,,6,1,20,,,89120311002
891,3,1,3,3,60,1,2,1,2265,1910,48,36,190,,,,2,,89103001003
891,3,1,4,4,61,1,2,1,1850,1585,18,36,148,,,,2,,89103001004
891,3,1,5,5,55,1,2,1,1575,1370,24,18,126,,,,1,,89103001005
891,20,305,1,6,,,,1,,,,,,2,1,5,,,89120305001
891,20,31,1,7,,,,1,,,,,,1,1,5,,,89120031001
891,3,1,6,8,52,1,2,1,1485,1205,32,62,94,,,,1,,89103001006
891,20,491,1,9,,,,1,,,,,,12,1,6,,,89120491001
891,20,305,2,10,,,,4,,,,,,12,1,6,,,89120305002
891,3,1,7,11,58,1,2,1,2105,1795,22,56,152,,,,2,,89103001007
891,3,1,8,12,53,1,2,1,1940,1535,42,52,236,,,,1,,89103001008
891,20,491,2,13,,,,1,,,,,,8,1,8,,,89120491002
891,3,1,9,14,57,2,2,1,1965,1470,66,76,260,,,,1,,89103001009
891,20,491,3,15,,,,1,,,,,,36,1,9,,,89120491003
891,3,1,10,16,57,2,2,1,1720,1490,50,36,62,,,,2,,89103001010
891,3,1,11,17,55,1,2,1,1460,1225,14,32,128,,,,2,,89103001011
891,3,1,12,18,55,1,2,1,1765,1470,28,34,180,,,,1,,89103001012
891,20,491,4,19,,,,1,,,,,,10,1,12,,,89120491004
891,3,1,13,20,57,1,2,1,1890,1480,44,24,274,,,,2,,89103001013
891,3,1,14,21,54,1,2,1,1710,1445,32,22,164,,,,2,,89103001014
891,3,1,15,22,54,2,2,1,1422,1105,50,46,154,,,,1,,89103001015
891,20,31,2,23,,,,1,,,,,,26,1,15,,,89120031002
891,3,1,16,24,56,1,2,1,1600,1390,44,22,98,,,,2,,89103001016
891,3,1,17,25,46,2,1,1,965,885,8,26,4,,,,1,,89103001017
891,20,311,1,26,,,,1,,,,,,12,1,17,,,89120311001
891,3,1,18,27,51,1,2,1,1230,1050,18,16,110,,,,5,,89103001018
891,3,1,19,28,54,1,2,1,1415,1220,16,32,84,,,,2,,89103001019
891,3,1,20,29,45,2,1,1,885,830,8,18,4,,,,1,,89103001020
891,3,1,2,2,64,2,2,1,2595,1940,88,44,432,,,,2,,89103001002
893,20,31,6,34,,,,1,,,,,,14,1,16,,,89320031006
893,20,303,4,35,,,,1,,,,,,28,1,16,,,89320303004
893,3,1,17,36,58,1,2,1,1815,1505,42,62,154,,,,1,,89303001017
893,20,30,1,37,,,,1,,,,,,10,1,17,,,89320030001
893,20,303,5,38,,,,1,,,,,,32,1,17,,,89320303005
893,3,1,18,39,52,1,2,1,1345,1155,26,18,100,,,,2,,89303001018
893,3,1,19,40,53,2,2,1,1330,1025,44,56,150,,,,1,,89303001019
893,20,429,1,41,,,,1,,,,,,26,1,19,,,89320429001
893,3,1,20,42,54,1,1,1,1215,1110,24,34,0,,,,1,,89303001020
893,20,459,5,43,,,,1,,,,,,14,1,20,,,89320459005
893,3,2,2,46,59,1,1,1,1625,1525,22,20,0,,,,1,,89303002002
893,3,2,1,44,55,1,2,1,1495,1335,38,18,44,,,,1,,89303002001
893,20,314,1,45,,,,1,,,,,,6,2,1,,,89320314001
893,20,311,3,47,,,,1,,,,,,6,2,2,,,89320311003
893,3,2,3,48,58,1,1,1,1825,1690,36,18,18,,,,1,,89303002003
893,20,314,2,49,,,,1,,,,,,2,2,3,,,89320314002
893,3,2,4,50,49,2,1,1,1685,1560,24,22,14,,,,2,,89303002004
893,3,2,5,51,59,2,2,1,1615,1440,46,30,42,,,,1,,89303002005
893,20,4,1,52,,,,1,,,,,,14,2,5,,,89320004001
893,3,2,6,53,52,1,2,1,1280,1180,26,14,14,,,,2,,89303002006
893,3,2,7,54,51,1,2,1,1115,1025,26,10,16,,,,2,,89303002007
893,3,2,8,55,49,1,2,1,1060,945,36,10,36,,,,1,,89303002008
893,20,314,3,56,,,,1,,,,,,4,2,8,,,89320314003
893,3,2,9,57,60,2,1,1,1555,1450,16,18,6,,,,1,,89303002009
893,20,311,4,58,,,,1,,,,,,4,2,9,,,89320311004
893,3,2,10,59,54,1,1,1,1285,1195,26,14,0,,,,2,,89303002010
893,3,2,11,60,52,2,1,1,1320,1200,26,26,8,,,,1,,89303002011
893,20,300,1,61,,,,1,,,,,,12,2,11,,,89320300001
893,3,2,12,62,58,1,2,1,1555,1425,26,18,24,,,,2,,89303002012
893,3,2,13,63,50,1,2,1,1250,1110,62,6,38,,,,2,,89303002013
893,3,2,14,64,52,1,2,1,1115,1020,26,10,20,,,,1,,89303002014
893,20,459,6,65,,,,1,,,,,,2,2,14,,,89320459006
893,3,2,15,66,51,1,1,1,1085,1000,18,14,0,,,,1,,89303002015
893,20,459,7,67,,,,1,,,,,,4,2,15,,,89320459007
893,3,1,2,3,62,2,1,1,2225,2025,46,62,8,,,,1,,89303001002
893,3,1,1,1,59,1,1,1,1630,1495,22,44,0,,,,1,,89303001001
893,20,459,1,2,,,,1,,,,,,14,1,1,,,89320459001
893,20,303,1,4,,,,1,,,,,,8,1,2,,,89320303001
893,20,31,1,5,,,,1,,,,,,12,1,2,,,89320031001
893,3,1,3,6,51,2,2,1,1200,995,30,36,86,,,,1,,89303001003
893,20,311,1,7,,,,1,,,,,,14,1,3,,,89320311001
893,3,1,4,8,60,2,1,1,2105,1870,46,104,6,,,,1,,89303001004
893,20,303,2,9,,,,1,,,,,,6,1,4,,,89320303002
893,20,31,2,10,,,,1,,,,,,66,1,4,,,89320031002
893,3,1,5,11,57,1,2,1,1720,1395,38,40,202,,,,1,,89303001005
893,20,305,1,12,,,,0,,,,,,4,1,5,,,89320305001
893,20,31,3,13,,,,1,,,,,,10,1,5,,,89320031003
893,20,459,2,14,,,,1,,,,,,10,1,5,,,89320459002
893,3,1,6,15,58,1,2,1,1905,1570,52,90,146,,,,1,,89303001006
893,20,459,3,16,,,,1,,,,,,8,1,6,,,89320459003
893,20,2,1,17,,,,2,,,,,,48,1,6,,,89320002001
893,3,1,7,18,56,1,1,1,1750,1605,46,30,0,,,,2,,89303001007
893,3,1,8,19,58,2,1,1,1820,1615,46,72,6,,,,1,,89303001008
893,20,29,1,20,,,,1,,,,,,20,1,8,,,89320029001
893,20,303,3,21,,,,1,,,,,,26,1,8,,,89320303003
893,3,1,9,22,50,1,1,1,1160,1010,40,58,0,,,,1,,89303001009
893,20,31,4,23,,,,1,,,,,,40,1,9,,,89320031004
893,3,1,10,24,58,1,2,1,1920,1565,48,34,208,,,,2,,89303001010
893,3,1,11,25,59,1,2,1,1795,1540,18,32,152,,,,2,,89303001011
893,3,1,12,26,56,1,2,1,1565,1330,24,24,134,,,,2,,89303001012
893,3,1,13,27,67,1,2,1,2610,2205,42,50,210,,,,1,,89303001013
893,20,311,2,28,,,,1,,,,,,4,1,13,,,89320311002
893,3,1,14,29,56,2,1,1,1630,1470,24,46,12,,,,1,,89303001014
893,20,459,4,30,,,,1,,,,,,14,1,14,,,89320459004
893,3,1,15,31,55,2,1,1,1505,1310,72,44,6,,,,1,,89303001015
893,20,31,5,32,,,,1,,,,,,16,1,15,,,89320031005
893,3,1,16,33,56,2,1,1,1585,1405,24,84,6,,,,1,,89303001016
894,3,1,1,1,72,1,2,1,3300,2700,82,74,348,,,,1,,89403001001
894,20,491,6,28,,,,1,,,,,,18,1,19,,,89420491006
894,3,1,2,3,67,2,2,1,2740,2210,94,62,240,,,,2,,89403001002
894,3,1,3,4,61,2,2,1,2170,1775,62,40,228,,,,1,,89403001003
894,20,491,2,5,,,,1,,,,,,12,1,3,,,89420491002
894,3,1,4,6,59,1,2,1,1890,1625,26,46,132,,,,2,,89403001004
894,3,1,5,7,58,1,2,1,2000,1700,42,26,182,,,,5,,89403001005
894,3,1,6,8,73,2,2,1,3775,3040,92,84,426,,,,1,,89403001006
894,20,459,1,9,,,,1,,,,,,10,1,6,,,89420459001
894,3,1,7,10,59,2,2,1,1910,1570,62,32,188,,,,2,,89403001007
894,3,1,8,11,61,2,2,1,2410,2005,102,46,172,,,,2,,89403001008
894,3,1,9,12,64,2,2,1,2630,1905,74,262,248,,,,1,,89403001009
894,20,302,1,13,,,,1,,,,,,200,1,9,,,89420302001
894,3,1,10,14,67,2,2,1,2945,2250,86,68,434,,,,2,,89403001010
894,3,1,11,15,65,2,2,1,2535,2005,88,94,244,,,,1,,89403001011
894,20,491,3,16,,,,1,,,,,,50,1,11,,,89420491003
894,3,1,12,17,64,1,2,1,2345,2015,34,28,194,,,,2,,89403001012
894,3,1,13,18,70,1,1,1,3445,3090,102,100,0,,,,2,,89403001013
894,3,1,14,19,59,1,2,1,2160,1720,104,34,242,,,,5,,89403001014
894,3,1,15,20,61,2,2,1,2230,1810,54,142,136,,,,1,,89403001015
894,20,491,4,21,,,,1,,,,,,8,1,15,,,89420491004
894,20,305,1,22,,,,1,,,,,,92,1,15,,,89420305001
894,3,1,16,23,59,1,2,1,1965,1640,40,44,172,,,,1,,89403001016
894,20,491,5,24,,,,1,,,,,,16,1,16,,,89420491005
894,3,1,17,25,79,2,1,1,3930,3620,132,56,16,,,,2,,89403001017
894,3,1,18,26,64,1,2,1,2475,1985,48,48,302,,,,2,,89403001018
894,3,1,19,27,71,1,2,1,3550,2830,60,132,296,,,,1,,89403001019
894,20,491,1,2,,,,1,,,,,,30,1,1,,,89420491001
